scenario,instance,solver,total-time,ground-time,solve-time,states
faults-ipc08,p34,asp-opt-8,36830.897,15.146999999998265,36815.75,17
faults-ipc08,p34,asp-plus-opt-1,10263.897999999997,14.947999999999945,10248.950000000003,18
faults-ipc08,p34,fondsat-minisat,56338.588923,22.22089674975723,56311.556186,17
faults-ipc08,p34,asp-opt-4,73070.995,20.415000000003214,73050.57999999999,17
faults-ipc08,p34,fondsat-glucose,2513.170455,24.902868482284248,2483.56076,17
faults-ipc08,p34,asp-4,42830.87100000001,9.311000000000188,42821.55999999999,17
faults-ipc08,p34,asp-8,16676.337000000003,9.206999999998896,16667.13,17
faults-ipc08,p28,asp-opt-8,1615.186,9.82600000000008,1605.36,15
faults-ipc08,p28,asp-plus-opt-1,809.558,11.928000000000061,797.63,16
faults-ipc08,p28,fondsat-minisat,2701.731762,19.160732807591558,2680.624007,15
faults-ipc08,p28,asp-opt-4,6699.351,22.201000000000533,6677.150000000001,15
faults-ipc08,p28,asp-1,8006.553000000001,12.91300000000012,7993.64,15
faults-ipc08,p28,fondsat-glucose,255.802114,18.017574747093022,235.915616,15
faults-ipc08,p28,asp-opt-1,9441.966,15.305999999999985,9426.660000000002,15
faults-ipc08,p28,asp-4,3658.384,9.213999999999997,3649.1700000000005,15
faults-ipc08,p28,asp-8,1379.572,7.022000000000054,1372.5499999999997,15
faults-ipc08,p31,asp-opt-8,15868.521,6.151000000000138,15862.369999999999,17
faults-ipc08,p31,asp-plus-opt-1,3841.916000000001,7.056000000000228,3834.8600000000006,18
faults-ipc08,p31,fondsat-minisat,43761.276755,15.400243442505598,43743.942148,17
faults-ipc08,p31,asp-opt-4,51734.82800000001,13.348000000000464,51721.48,17
faults-ipc08,p31,fondsat-glucose,1612.817102,12.058321290649474,1599.36258,17
faults-ipc08,p31,asp-opt-1,62787.544,7.633999999997122,62779.91,17
faults-ipc08,p31,asp-4,21714.884999999995,9.334999999998992,21705.55,17
faults-ipc08,p31,asp-8,9830.932999999999,4.472999999999873,9826.46,17
faults-ipc08,p03,asp-opt-8,0.063,0.063,0.0,5
faults-ipc08,p03,asp-plus-opt-1,0.091,0.091,0.0,6
faults-ipc08,p03,fondsat-minisat,0.452386,0.12159299664199352,0.167414,5
faults-ipc08,p03,asp-opt-4,0.175,0.135,0.04,5
faults-ipc08,p03,asp-1,0.043,0.043,0.0,5
faults-ipc08,p03,fondsat-glucose,0.213901,0.08284994773566723,0.042756,5
faults-ipc08,p03,asp-opt-1,0.064,0.064,0.0,5
faults-ipc08,p03,asp-4,0.053000000000000005,0.053000000000000005,0.0,5
faults-ipc08,p03,asp-8,0.047,0.047,0.0,5
faults-ipc08,p27,asp-opt-8,2010.1490000000006,9.839000000000091,2000.31,15
faults-ipc08,p27,asp-plus-opt-1,690.379,8.419000000000002,681.96,16
faults-ipc08,p27,fondsat-minisat,4357.317524,15.126496529206634,4339.724353,15
faults-ipc08,p27,asp-opt-4,4843.504,15.744000000000126,4827.760000000001,15
faults-ipc08,p27,asp-1,9183.398,8.908000000000545,9174.49,15
faults-ipc08,p27,fondsat-glucose,236.017156,16.714420101605356,217.710674,15
faults-ipc08,p27,asp-opt-1,8565.974,10.854000000000113,8555.119999999999,15
faults-ipc08,p27,asp-4,2571.7289999999994,6.748999999999974,2564.98,15
faults-ipc08,p27,asp-8,1238.9080000000001,5.497999999999899,1233.4099999999999,15
faults-ipc08,p23,asp-opt-8,477.52700000000004,3.2270000000000367,474.3,15
faults-ipc08,p23,asp-plus-opt-1,168.504,2.5040000000000022,166.0,16
faults-ipc08,p23,fondsat-minisat,2565.70759,6.434892363846302,2558.60375,15
faults-ipc08,p23,asp-opt-4,1423.8880000000001,5.838000000000125,1418.0500000000002,15
faults-ipc08,p23,asp-1,1660.842,2.8919999999999058,1657.9500000000003,15
faults-ipc08,p23,fondsat-glucose,138.003555,4.882740155328065,132.152509,15
faults-ipc08,p23,asp-opt-1,1771.3799999999999,4.989999999999915,1766.39,15
faults-ipc08,p23,asp-4,415.2130000000001,1.993000000000016,413.2199999999999,15
faults-ipc08,p23,asp-8,263.87899999999996,1.638999999999987,262.24000000000007,15
faults-ipc08,p37,asp-plus-opt-1,1129.823,4.773000000000004,1125.05,21
faults-ipc08,p37,fondsat-glucose,8204.230549,8.597120485734195,8194.063035,20
faults-ipc08,p37,asp-8,73094.19299999998,3.172999999998682,73091.02,20
faults-ipc08,p25,asp-opt-8,1739.8300000000002,7.280000000000064,1732.5499999999997,15
faults-ipc08,p25,asp-plus-opt-1,449.22099999999995,5.510999999999994,443.71,16
faults-ipc08,p25,fondsat-minisat,2655.515106,11.092350776307285,2642.66999,15
faults-ipc08,p25,asp-opt-4,4645.207000000001,10.326999999999893,4634.880000000003,15
faults-ipc08,p25,asp-1,6725.617,6.307000000000182,6719.31,15
faults-ipc08,p25,fondsat-glucose,188.97287,11.238129899371415,176.049293,15
faults-ipc08,p25,asp-opt-1,6035.784,7.483999999999351,6028.3,15
faults-ipc08,p25,asp-4,1813.808,3.658000000000024,1810.1499999999999,15
faults-ipc08,p25,asp-8,823.537,3.436999999999978,820.0999999999998,15
faults-ipc08,p30,asp-opt-8,6747.204999999999,4.304999999999673,6742.9,17
faults-ipc08,p30,asp-plus-opt-1,1089.966,4.656000000000001,1085.3099999999997,18
faults-ipc08,p30,fondsat-minisat,33339.032582,9.513596232049167,33328.18703,17
faults-ipc08,p30,asp-opt-4,18341.282,9.051999999999063,18332.23,17
faults-ipc08,p30,asp-1,15419.228,5.187999999999533,15414.04,17
faults-ipc08,p30,fondsat-glucose,1165.511255,9.881494086701423,1153.729611,17
faults-ipc08,p30,asp-opt-1,14811.186000000002,5.715999999999813,14805.469999999998,17
faults-ipc08,p30,asp-4,8565.644,6.173999999999988,8559.469999999998,17
faults-ipc08,p30,asp-8,3121.551000000001,3.111000000000155,3118.4400000000005,17
faults-ipc08,p19,asp-opt-8,66.845,2.7950000000000053,64.05000000000001,13
faults-ipc08,p19,asp-plus-opt-1,23.32,2.9000000000000012,20.42,14
faults-ipc08,p19,fondsat-minisat,320.195308,6.505757327191532,312.775377,13
faults-ipc08,p19,asp-opt-4,265.60999999999996,5.930000000000002,259.68,13
faults-ipc08,p19,asp-1,299.168,3.297999999999972,295.87,13
faults-ipc08,p19,fondsat-glucose,32.60972,6.378930718638003,25.325029,13
faults-ipc08,p19,asp-opt-1,335.13499999999993,5.33500000000001,329.8,13
faults-ipc08,p19,asp-4,93.03899999999999,2.139000000000001,90.9,13
faults-ipc08,p19,asp-8,54.09,1.8600000000000023,52.23,13
faults-ipc08,p14,asp-opt-8,5.034,1.5740000000000005,3.46,11
faults-ipc08,p14,asp-plus-opt-1,4.418000000000001,1.5579999999999998,2.86,12
faults-ipc08,p14,fondsat-minisat,29.333206,3.6769988369196653,25.239021,11
faults-ipc08,p14,asp-opt-4,12.928999999999998,2.739,10.19,11
faults-ipc08,p14,asp-1,15.633,1.5630000000000004,14.07,11
faults-ipc08,p14,fondsat-glucose,5.628866,2.8443047809414566,2.393878,11
faults-ipc08,p14,asp-opt-1,20.046999999999997,2.807000000000001,17.24,11
faults-ipc08,p14,asp-4,5.354,1.124,4.23,11
faults-ipc08,p14,asp-8,4.053,0.903,3.1500000000000004,11
faults-ipc08,p16,asp-opt-8,14.283,1.403,12.879999999999999,14
faults-ipc08,p16,asp-plus-opt-1,3.188,0.9880000000000002,2.1999999999999997,15
faults-ipc08,p16,fondsat-minisat,108.919003,2.410655712708831,105.784182,14
faults-ipc08,p16,asp-opt-4,39.633,2.003000000000001,37.63,14
faults-ipc08,p16,asp-1,40.294000000000004,1.0539999999999985,39.240000000000016,14
faults-ipc08,p16,fondsat-glucose,11.675137,2.172323110047728,9.063326,14
faults-ipc08,p16,asp-opt-1,67.029,1.908999999999995,65.12,14
faults-ipc08,p16,asp-4,19.415000000000003,0.7249999999999999,18.69000000000001,14
faults-ipc08,p16,asp-8,12.234000000000002,0.6240000000000008,11.61,14
faults-ipc08,p29,asp-opt-8,4049.008,2.4979999999998794,4046.51,18
faults-ipc08,p29,asp-plus-opt-1,88.913,2.5730000000000026,86.34,19
faults-ipc08,p29,fondsat-minisat,57340.145483,5.365779762156308,57333.584485,18
faults-ipc08,p29,asp-opt-4,11935.587000000001,5.726999999999894,11929.86,18
faults-ipc08,p29,asp-1,13076.134,3.3339999999984498,13072.800000000003,18
faults-ipc08,p29,fondsat-glucose,784.420057,5.807189396582544,777.070179,18
faults-ipc08,p29,asp-opt-1,10504.247000000001,4.177000000000136,10500.07,18
faults-ipc08,p29,asp-4,8142.347,5.567000000000034,8136.780000000001,18
faults-ipc08,p29,asp-8,3592.8199999999997,1.8399999999997445,3590.9800000000005,18
faults-ipc08,p38,asp-plus-opt-1,15242.084,7.323999999998761,15234.760000000004,20
faults-ipc08,p38,fondsat-glucose,7900.794512,13.579372691456228,7885.648412,19
faults-ipc08,p38,asp-8,78702.88699999999,5.756999999999787,78697.13000000002,19
faults-ipc08,p42,fondsat-glucose,31180.717964,36.203917026054114,31140.479825,19
faults-ipc08,p22,asp-opt-8,239.37,2.0900000000000056,237.28,16
faults-ipc08,p22,asp-plus-opt-1,13.357000000000001,1.5269999999999995,11.829999999999998,17
faults-ipc08,p22,fondsat-minisat,1464.737376,4.021130573004484,1459.277847,16
faults-ipc08,p22,asp-opt-4,545.5260000000001,3.4259999999999984,542.1,16
faults-ipc08,p22,asp-1,658.241,1.6709999999999658,656.5699999999999,16
faults-ipc08,p22,fondsat-glucose,82.051537,3.6341775683686137,77.88495,16
faults-ipc08,p22,asp-opt-1,958.185,3.3149999999999755,954.8699999999999,16
faults-ipc08,p22,asp-4,328.216,1.2460000000000102,326.97,16
faults-ipc08,p22,asp-8,167.769,1.2089999999999888,166.56,16
faults-ipc08,p24,asp-opt-8,1350.6840000000004,5.21400000000004,1345.47,15
faults-ipc08,p24,asp-plus-opt-1,384.58900000000006,4.068999999999985,380.52,16
faults-ipc08,p24,fondsat-minisat,2481.43925,8.309229615144432,2472.334098,15
faults-ipc08,p24,asp-opt-4,3228.439,8.098999999999979,3220.34,15
faults-ipc08,p24,asp-1,4274.984,4.4640000000001505,4270.519999999999,15
faults-ipc08,p24,fondsat-glucose,208.822967,6.957682870794088,201.137571,15
faults-ipc08,p24,asp-opt-1,4204.3049999999985,6.154999999999813,4198.150000000001,15
faults-ipc08,p24,asp-4,1608.4880000000007,2.937999999999957,1605.55,15
faults-ipc08,p24,asp-8,669.1779999999999,2.6279999999999513,666.55,15
faults-ipc08,p04,asp-opt-8,0.141,0.121,0.02,8
faults-ipc08,p04,asp-plus-opt-1,0.297,0.287,0.01,9
faults-ipc08,p04,fondsat-minisat,0.614624,0.17741213738918304,0.234103,8
faults-ipc08,p04,asp-opt-4,0.32000000000000006,0.30000000000000004,0.02,8
faults-ipc08,p04,asp-1,0.134,0.12400000000000001,0.01,8
faults-ipc08,p04,fondsat-glucose,0.489701,0.2708659702911973,0.077926,8
faults-ipc08,p04,asp-opt-1,0.265,0.22500000000000003,0.04,8
faults-ipc08,p04,asp-4,0.112,0.092,0.02,8
faults-ipc08,p04,asp-8,0.13499999999999998,0.095,0.04,8
miner,p09,asp-opt-8,168.40300000000002,132.353,36.050000000000004,19
miner,p09,asp-plus-opt-1,470.586,114.18599999999999,356.3999999999999,19
miner,p09,fondsat-minisat,242.662397,98.1796258194372,122.193042,19
miner,p09,asp-opt-4,249.38700000000003,186.14700000000005,63.23999999999999,19
miner,p09,asp-1,691.9329999999999,138.33299999999997,553.5999999999999,19
miner,p09,fondsat-glucose,178.82154,109.35467793559656,36.824685,19
miner,p09,asp-opt-1,529.2540000000001,164.86399999999998,364.38999999999993,19
miner,p09,asp-4,184.15500000000003,103.655,80.5,19
miner,p09,asp-8,219.017,132.12699999999998,86.89,19
miner,p40,asp-opt-8,1267.19,557.7,709.49,23
miner,p40,fondsat-minisat,1421.071897,493.9759970456362,788.299106,23
miner,p40,asp-opt-4,1611.3170000000002,692.707,918.61,23
miner,p40,asp-1,7858.660000000001,517.99,7340.67,23
miner,p40,fondsat-glucose,987.17451,528.1413099877536,274.811926,23
miner,p40,asp-opt-1,16810.066,708.4560000000001,16101.610000000002,23
miner,p40,asp-4,1099.161,424.481,674.68,23
miner,p40,asp-8,1351.443,550.1029999999998,801.3399999999999,23
miner,p01,asp-opt-8,18.643,15.243000000000002,3.4,18
miner,p01,asp-plus-opt-1,19.913,13.393,6.52,18
miner,p01,fondsat-minisat,50.716947,12.652159759309143,33.886603,18
miner,p01,asp-opt-4,25.084000000000003,20.604000000000003,4.4799999999999995,18
miner,p01,asp-1,24.765,13.035000000000002,11.729999999999997,18
miner,p01,fondsat-glucose,20.611036,13.010739738121629,4.509598,18
miner,p01,asp-opt-1,33.568000000000005,21.008000000000003,12.559999999999999,18
miner,p01,asp-4,22.867,15.057000000000002,7.809999999999999,18
miner,p01,asp-8,22.973,16.252999999999997,6.720000000000001,18
miner,p13,asp-opt-8,86.58800000000001,69.138,17.45,17
miner,p13,asp-plus-opt-1,151.53199999999998,57.03200000000001,94.5,17
miner,p13,fondsat-minisat,144.154261,57.05367065779865,73.578539,17
miner,p13,asp-opt-4,143.095,96.98500000000001,46.11,17
miner,p13,asp-1,160.279,70.69900000000001,89.58,17
miner,p13,fondsat-glucose,95.608824,59.94628880685195,17.923406,17
miner,p13,asp-opt-1,190.012,92.83200000000001,97.17999999999999,17
miner,p13,asp-4,87.463,57.333,30.13,17
miner,p13,asp-8,108.83200000000001,72.012,36.82,17
miner,p05,asp-opt-8,81.073,60.202999999999996,20.870000000000005,19
miner,p05,asp-plus-opt-1,100.24000000000001,45.7,54.53999999999999,19
miner,p05,fondsat-minisat,125.438476,49.09515359066427,68.739376,19
miner,p05,asp-opt-4,120.06899999999999,84.189,35.88,19
miner,p05,asp-1,205.57299999999998,57.70300000000001,147.87,19
miner,p05,fondsat-glucose,71.491936,42.74026317382231,14.483155,19
miner,p05,asp-opt-1,188.55199999999996,81.57199999999997,106.97999999999999,19
miner,p05,asp-4,92.18900000000001,45.969,46.220000000000006,19
miner,p05,asp-8,118.612,62.082,56.529999999999994,19
miner,p15,asp-opt-8,246.449,172.58900000000003,73.85999999999999,20
miner,p15,asp-plus-opt-1,443.439,145.129,298.31000000000006,20
miner,p15,fondsat-minisat,338.698409,124.22192340530455,187.837195,20
miner,p15,asp-opt-4,356.18,228.62999999999997,127.55,20
miner,p15,asp-1,1249.632,169.60199999999998,1080.03,20
miner,p15,fondsat-glucose,214.420372,133.3465215722099,44.649504,20
miner,p15,asp-opt-1,1121.966,210.606,911.3599999999999,20
miner,p15,asp-4,245.767,129.97699999999998,115.79,20
miner,p15,asp-8,320.44499999999994,157.74499999999998,162.7,20
miner,p07,asp-opt-8,190.75799999999998,134.89799999999997,55.85999999999999,20
miner,p07,asp-plus-opt-1,301.38399999999996,107.16399999999999,194.22000000000003,20
miner,p07,fondsat-minisat,232.971569,84.50077826436609,115.524711,20
miner,p07,asp-opt-4,291.06000000000006,190.78000000000003,100.28,20
miner,p07,asp-1,552.3359999999999,145.59599999999995,406.73999999999995,20
miner,p07,fondsat-glucose,157.729259,96.4055644213222,36.2002,20
miner,p07,asp-opt-1,598.5509999999999,167.891,430.65999999999997,20
miner,p07,asp-4,220.29999999999998,109.02,111.28,20
miner,p07,asp-8,268.294,132.774,135.51999999999998,20
miner,p17,asp-opt-8,267.01500000000004,209.27500000000003,57.74000000000001,18
miner,p17,asp-plus-opt-1,434.915,177.33499999999995,257.58,18
miner,p17,fondsat-minisat,412.939804,179.72760332655162,178.490444,18
miner,p17,asp-opt-4,401.091,271.40100000000007,129.69,18
miner,p17,asp-1,1246.038,198.4979999999999,1047.5400000000002,18
miner,p17,fondsat-glucose,313.80856,190.50711776409298,67.049668,18
miner,p17,asp-opt-1,839.102,257.12199999999996,581.98,18
miner,p17,asp-4,294.7209999999999,155.09099999999995,139.63,18
miner,p17,asp-8,434.76899999999995,201.249,233.51999999999998,18
miner,p47,asp-opt-8,3086.8209999999995,1066.8509999999999,2019.9700000000003,25
miner,p47,fondsat-minisat,3541.40388,1298.3221757495776,1429.280715,25
miner,p47,asp-opt-4,4816.866,1099.6560000000004,3717.2099999999996,25
miner,p47,asp-1,28215.598,1068.3080000000016,27147.29,25
miner,p47,fondsat-glucose,2504.916328,1288.345421060454,451.346536,25
miner,p47,asp-opt-1,61690.388,1164.4680000000048,60525.920000000006,25
miner,p47,asp-4,2455.914,894.6839999999999,1561.2299999999998,25
miner,p47,asp-8,4238.945,1203.7849999999999,3035.1600000000003,25
miner,p33,asp-opt-8,856.215,472.405,383.81000000000006,22
miner,p33,asp-plus-opt-1,6765.895,436.8849999999996,6329.010000000001,22
miner,p33,fondsat-minisat,930.16861,426.4086520676501,366.345195,22
miner,p33,asp-opt-4,1289.2939999999999,595.334,693.96,22
miner,p33,asp-1,7097.686000000001,464.40599999999995,6633.28,22
miner,p33,fondsat-glucose,852.873115,463.91859042225406,203.551625,22
miner,p33,asp-opt-1,7358.383999999999,525.4740000000002,6832.91,22
miner,p33,asp-4,921.3580000000001,364.02799999999996,557.3299999999999,22
miner,p33,asp-8,1133.5380000000002,465.0280000000001,668.51,22
miner,p44,asp-opt-8,1124.4709999999998,475.96099999999996,648.5100000000001,22
miner,p44,fondsat-minisat,952.457468,414.7784086149186,425.970916,22
miner,p44,asp-opt-4,1447.4159999999997,612.356,835.0600000000001,22
miner,p44,asp-1,5661.79,474.72000000000014,5187.0700000000015,22
miner,p44,fondsat-glucose,876.05522,484.4059243234806,179.119589,22
miner,p44,asp-opt-1,11992.901000000002,591.8009999999999,11401.100000000002,22
miner,p44,asp-4,760.091,338.021,422.07000000000005,22
miner,p44,asp-8,1483.3889999999997,479.3690000000001,1004.0200000000002,22
miner,p11,asp-opt-8,137.63000000000002,107.33000000000001,30.3,19
miner,p11,asp-plus-opt-1,194.75400000000008,82.84399999999998,111.91,19
miner,p11,fondsat-minisat,188.081263,74.85555179975927,96.79602,19
miner,p11,asp-opt-4,206.29000000000002,142.66,63.629999999999995,19
miner,p11,asp-1,628.174,116.39399999999998,511.78000000000003,19
miner,p11,fondsat-glucose,135.722922,85.82812455063686,23.511998,19
miner,p11,asp-opt-1,410.162,138.292,271.8699999999999,19
miner,p11,asp-4,143.698,82.08800000000001,61.61000000000001,19
miner,p11,asp-8,177.22099999999995,103.38099999999999,73.84,19
miner,p20,asp-opt-8,299.35600000000005,233.096,66.26,19
miner,p20,asp-plus-opt-1,958.826,207.38599999999997,751.4399999999999,19
miner,p20,fondsat-minisat,404.26191,164.860205152072,190.228422,19
miner,p20,asp-opt-4,484.42199999999997,335.24199999999996,149.18,19
miner,p20,asp-1,1056.8349999999998,206.53499999999988,850.3000000000001,19
miner,p20,fondsat-glucose,362.953613,215.71014407277107,71.294322,19
miner,p20,asp-opt-1,1031.2920000000001,283.54200000000003,747.7499999999999,19
miner,p20,asp-4,333.99500000000006,167.14499999999998,166.85000000000005,19
miner,p20,asp-8,392.21700000000004,219.98700000000002,172.23,19
miner,p02,asp-opt-8,14.841000000000001,12.401,2.44,15
miner,p02,asp-plus-opt-1,15.640000000000002,9.940000000000001,5.7,15
miner,p02,fondsat-minisat,31.941047,10.509798530023545,19.486874,15
miner,p02,asp-opt-4,18.492,15.982000000000001,2.5100000000000002,15
miner,p02,asp-1,26.997000000000003,14.947,12.05,15
miner,p02,fondsat-glucose,16.915527,10.977590113412589,3.935367,15
miner,p02,asp-opt-1,28.692999999999998,17.993,10.7,15
miner,p02,asp-4,19.087,14.796999999999999,4.29,15
miner,p02,asp-8,18.807,13.487000000000002,5.319999999999999,15
miner,p51,asp-opt-8,5792.065,1448.375,4343.69,25
miner,p51,fondsat-minisat,5187.737497,1900.2322325925343,2104.347114,25
miner,p51,asp-opt-4,5777.009,1455.8789999999995,4321.130000000001,25
miner,p51,asp-1,51227.827000000005,1412.4470000000006,49815.380000000005,25
miner,p51,fondsat-glucose,3820.744495,2173.8887766734697,561.125865,25
miner,p51,asp-4,7360.704000000001,1210.1440000000002,6150.5599999999995,25
miner,p51,asp-8,5641.644,1655.194,3986.45,25
miner,p43,asp-opt-8,1090.001,568.261,521.74,22
miner,p43,fondsat-minisat,1276.696519,535.4455246492289,534.246559,22
miner,p43,asp-opt-4,2187.403,708.873,1478.53,22
miner,p43,asp-1,5575.684,539.984,5035.7,22
miner,p43,fondsat-glucose,1154.557605,634.4563969550654,257.144393,22
miner,p43,asp-opt-1,17449.387999999995,676.0179999999991,16773.369999999995,22
miner,p43,asp-4,999.986,440.4159999999999,559.5699999999999,22
miner,p43,asp-8,1286.326,586.986,699.34,22
miner,p12,asp-opt-8,76.93599999999999,64.426,12.509999999999998,17
miner,p12,asp-plus-opt-1,90.17099999999999,51.63099999999999,38.54,17
miner,p12,fondsat-minisat,125.233125,50.85642597358674,61.924635,17
miner,p12,asp-opt-4,111.637,90.037,21.6,17
miner,p12,asp-1,149.813,64.873,84.94,17
miner,p12,fondsat-glucose,83.331926,53.15214509796351,17.938089,17
miner,p12,asp-opt-1,133.507,87.187,46.31999999999999,17
miner,p12,asp-4,73.818,48.17800000000001,25.64,17
miner,p12,asp-8,94.98599999999999,66.656,28.33,17
miner,p32,asp-opt-8,2155.7260000000006,619.1760000000002,1536.5499999999997,24
miner,p32,asp-plus-opt-1,17684.066,627.3059999999995,17056.76,24
miner,p32,fondsat-minisat,1362.052604,600.0507048233412,541.750655,24
miner,p32,asp-opt-4,3421.1569999999997,846.297,2574.8600000000006,24
miner,p32,asp-1,18388.087,667.5870000000008,17720.500000000004,24
miner,p32,fondsat-glucose,1349.366749,684.6205977122299,265.223102,24
miner,p32,asp-opt-1,24263.197,729.5169999999993,23533.679999999997,24
miner,p32,asp-4,2550.288,540.2979999999999,2009.99,24
miner,p32,asp-8,3145.6449999999995,714.6149999999998,2431.03,24
miner,p45,asp-opt-8,8088.384999999998,1541.6749999999995,6546.709999999999,28
miner,p45,fondsat-minisat,4674.983271,1764.4918060684577,1884.308581,28
miner,p45,asp-opt-4,14381.526,1871.6160000000013,12509.91,28
miner,p45,fondsat-glucose,3301.182978,1784.6349916285835,502.480016,28
miner,p45,asp-4,7190.017000000001,1330.8870000000002,5859.129999999999,28
miner,p45,asp-8,9909.253999999999,1789.644,8119.610000000001,28
miner,p10,asp-opt-8,118.399,94.17899999999999,24.220000000000002,17
miner,p10,asp-plus-opt-1,192.09300000000005,78.60300000000001,113.49000000000001,17
miner,p10,fondsat-minisat,164.465313,73.83515338879079,71.000332,17
miner,p10,asp-opt-4,174.05400000000003,128.804,45.25,17
miner,p10,asp-1,326.637,99.41699999999997,227.22,17
miner,p10,fondsat-glucose,116.060108,73.12717651063576,22.637792,17
miner,p10,asp-opt-1,284.861,134.191,150.67,17
miner,p10,asp-4,119.21500000000002,73.45500000000001,45.76,17
miner,p10,asp-8,142.46,91.24,51.22,17
miner,p08,asp-opt-8,127.795,104.155,23.639999999999997,18
