,domain,instance,planner,type,solved,SAT,time,memory,timeout,memoryout,policysize
4185,beam-walk,p01,paladinus-4h,paladinus,True,True,0.3925349561031908,1.27734375,False,False,8
4186,beam-walk,p01,minisat-4h,fondsat,True,True,0.3147791977971792,1.74609375,False,False,8
4187,beam-walk,p01,glucose-4h,fondsat,True,True,0.250823806039989,1.75390625,False,False,8
4189,beam-walk,p01,prp-4h,prp,True,True,0.1695151929743588,1.25,False,False,9
4191,beam-walk,p03,paladinus-4h,paladinus,True,True,0.4337177178822458,1.08203125,False,False,32
4193,beam-walk,p03,glucose-4h,fondsat,True,True,706.7219437481835,216.14453125,False,False,32
4195,beam-walk,p03,prp-4h,prp,True,True,1.0466616798657924,9.65234375,False,False,33
4197,beam-walk,p07,paladinus-4h,paladinus,True,True,1.4059991529211402,65.53515625,False,False,512
4201,beam-walk,p07,prp-4h,prp,True,True,5.459340017987415,10.9453125,False,False,513
4203,beam-walk,p09,paladinus-4h,paladinus,True,True,5.404688165988773,138.68359375,False,False,2048
4207,beam-walk,p09,prp-4h,prp,True,True,9.82201364194043,13.27734375,False,False,2049
4209,beam-walk,p08,paladinus-4h,paladinus,True,True,2.7941683251410723,86.4375,False,False,1024
4213,beam-walk,p08,prp-4h,prp,True,True,5.981948220171034,11.546875,False,False,1025
4215,beam-walk,p02,paladinus-4h,paladinus,True,True,0.3971628958825022,1.25390625,False,False,16
4216,beam-walk,p02,minisat-4h,fondsat,True,True,4.938808146864176,1.49609375,False,False,16
4217,beam-walk,p02,glucose-4h,fondsat,True,True,1.883771195076406,1.20703125,False,False,16
4219,beam-walk,p02,prp-4h,prp,True,True,0.6191558509599417,0.83203125,False,False,17
4225,beam-walk,p10,prp-4h,prp,True,True,23.316761228023097,39.80859375,False,False,4097
4227,beam-walk,p05,paladinus-4h,paladinus,True,True,0.5962443260941654,0.71875,False,False,128
4231,beam-walk,p05,prp-4h,prp,True,True,4.466614092001692,10.41015625,False,False,129
4237,beam-walk,p11,prp-4h,prp,True,True,77.4335183298681,60.1796875,False,False,8193
4239,beam-walk,p04,paladinus-4h,paladinus,True,True,0.5198995261453092,1.2109375,False,False,64
4243,beam-walk,p04,prp-4h,prp,True,True,4.626160915009677,10.45703125,False,False,65
4249,earth_observation,p20,prp-4h,prp,True,True,0.4028354568872601,0.94140625,False,False,152
4255,earth_observation,p35,prp-4h,prp,True,True,0.9830390359275044,2.12109375,False,False,396
4261,earth_observation,p22,prp-4h,prp,True,True,0.3400717140175402,0.69140625,False,False,121
4265,earth_observation,p29,glucose-4h,fondsat,True,True,5602.972379859071,304.53125,False,False,36
4267,earth_observation,p29,prp-4h,prp,True,True,0.2408585140947252,1.203125,False,False,45
4273,earth_observation,p25,prp-4h,prp,True,True,0.399132678983733,1.33203125,False,False,187
4275,earth_observation,p06,paladinus-4h,paladinus,True,True,4.573613747023046,126.41796875,False,False,93
4277,earth_observation,p06,glucose-4h,fondsat,True,True,6714.617474514991,188.875,False,False,25
4279,earth_observation,p06,prp-4h,prp,True,True,0.1709486460313201,1.1796875,False,False,30
4281,earth_observation,p01,paladinus-4h,paladinus,True,True,0.6412687890697271,1.265625,False,False,29
4282,earth_observation,p01,minisat-4h,fondsat,True,True,2619.153827270028,180.03515625,False,False,20
4283,earth_observation,p01,glucose-4h,fondsat,True,True,258.07557370327413,80.265625,False,False,20
4285,earth_observation,p01,prp-4h,prp,True,True,0.180936326039955,1.140625,False,False,22
4291,earth_observation,p17,prp-4h,prp,True,True,0.3309611270669848,0.6171875,False,False,130
4297,earth_observation,p13,prp-4h,prp,True,True,0.2592466408386826,0.73046875,False,False,81
4299,earth_observation,p16,paladinus-4h,paladinus,True,True,0.5876074261032045,1.30859375,False,False,14
4300,earth_observation,p16,minisat-4h,fondsat,True,True,1.9751464435830712,1.6171875,False,False,13
4301,earth_observation,p16,glucose-4h,fondsat,True,True,1.7937756450846791,1.60546875,False,False,13
4303,earth_observation,p16,prp-4h,prp,True,True,0.1979930060915649,1.328125,False,False,15
4309,earth_observation,p14,prp-4h,prp,True,True,0.2016113318968564,0.66796875,False,False,43
4311,earth_observation,p03,paladinus-4h,paladinus,True,True,12.79349319706671,127.16015625,False,False,39
4313,earth_observation,p03,glucose-4h,fondsat,True,True,3571.7864029798657,165.24609375,False,False,25
4315,earth_observation,p03,prp-4h,prp,True,True,0.1767445688601583,1.23046875,False,False,30
4321,earth_observation,p18,prp-4h,prp,True,True,0.2826245899777859,1.23828125,False,False,98
4327,earth_observation,p26,prp-4h,prp,True,True,0.2302412190474569,1.265625,False,False,85
4333,earth_observation,p30,prp-4h,prp,True,True,0.7402445529587567,0.92578125,False,False,316
4339,earth_observation,p27,prp-4h,prp,True,True,0.2740020640194416,1.12109375,False,False,74
4345,earth_observation,p36,prp-4h,prp,True,True,0.3322673391085118,0.81640625,False,False,84
4351,earth_observation,p24,prp-4h,prp,True,True,0.5098742919508368,12.44140625,False,False,192
4353,earth_observation,p07,paladinus-4h,paladinus,True,True,0.5881459650117904,1.12890625,False,False,18
4354,earth_observation,p07,minisat-4h,fondsat,True,True,24.099174147006124,1.25390625,False,False,17
4355,earth_observation,p07,glucose-4h,fondsat,True,True,10.370455375872552,5.73046875,False,False,17
4357,earth_observation,p07,prp-4h,prp,True,True,0.1792440169956535,0.86328125,False,False,21
4363,earth_observation,p09,prp-4h,prp,True,True,0.2185947350226342,0.74609375,False,False,51
4369,earth_observation,p23,prp-4h,prp,True,True,0.4666194808669388,1.265625,False,False,180
4375,earth_observation,p12,prp-4h,prp,True,True,0.2692008179146796,0.69921875,False,False,71
4377,earth_observation,p08,paladinus-4h,paladinus,True,True,0.5431988970376551,1.27734375,False,False,7
4378,earth_observation,p08,minisat-4h,fondsat,True,True,0.3336688037961721,0.96484375,False,False,6
4379,earth_observation,p08,glucose-4h,fondsat,True,True,0.3875088710337877,5.68359375,False,False,6
4381,earth_observation,p08,prp-4h,prp,True,True,0.1195803170558065,0.703125,False,False,7
4387,earth_observation,p15,prp-4h,prp,True,True,0.4645799470599741,0.90234375,False,False,156
4389,earth_observation,p02,paladinus-4h,paladinus,True,True,0.3855844959616661,0.9609375,False,False,6
4390,earth_observation,p02,minisat-4h,fondsat,True,True,0.2567574917338788,1.65234375,False,False,6
4391,earth_observation,p02,glucose-4h,fondsat,True,True,0.3122708927839994,1.75,False,False,6
4393,earth_observation,p02,prp-4h,prp,True,True,0.1316617210395634,1.12890625,False,False,7
4399,earth_observation,p10,prp-4h,prp,True,True,0.2958572441712022,1.296875,False,False,105
4405,earth_observation,p38,prp-4h,prp,True,True,0.7150988548528403,0.8984375,False,False,286
4411,earth_observation,p40,prp-4h,prp,True,True,2.2596495198085904,13.171875,False,False,793
4417,earth_observation,p32,prp-4h,prp,True,True,1.3104716648813337,12.09765625,False,False,496
4423,earth_observation,p05,prp-4h,prp,True,True,0.2166441578883677,1.09765625,False,False,50
4429,earth_observation,p34,prp-4h,prp,True,True,0.5797765550669283,0.80859375,False,False,251
4435,earth_observation,p33,prp-4h,prp,True,True,0.5982623959425837,1.30078125,False,False,277
4441,earth_observation,p28,prp-4h,prp,True,True,0.623490922851488,1.16015625,False,False,236
4447,earth_observation,p39,prp-4h,prp,True,True,0.478417782112956,2.1328125,False,False,154
4449,earth_observation,p21,paladinus-4h,paladinus,True,True,4441.576649113093,125.84765625,False,False,57
4453,earth_observation,p21,prp-4h,prp,True,True,0.2147100940346717,1.25,False,False,56
4455,earth_observation,p11,paladinus-4h,paladinus,True,True,0.4943880811333656,1.3046875,False,False,8
4456,earth_observation,p11,minisat-4h,fondsat,True,True,0.3634765893220901,0.77734375,False,False,7
4457,earth_observation,p11,glucose-4h,fondsat,True,True,0.4085054812021553,1.16796875,False,False,7
4459,earth_observation,p11,prp-4h,prp,True,True,0.1515702640172094,1.1171875,False,False,8
4461,earth_observation,p31,paladinus-4h,paladinus,True,True,68.60881293611601,128.11328125,False,False,45
4463,earth_observation,p31,glucose-4h,fondsat,True,True,6043.410634050611,314.640625,False,False,37
4465,earth_observation,p31,prp-4h,prp,True,True,0.2277679378166794,0.89453125,False,False,42
4471,earth_observation,p37,prp-4h,prp,True,True,1.0320758728776127,0.6796875,False,False,437
4477,earth_observation,p19,prp-4h,prp,True,True,0.3433117300737649,1.12109375,False,False,131
4483,earth_observation,p04,prp-4h,prp,True,True,0.230826883111149,1.328125,False,False,62
