tool	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 
run set	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND
/home/nitin/cfond-asp-private/experiments/benchexec/tasks/	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size
triangle-tireworld_32.yml	OUT OF MEMORY (false)	492.832732	492.6656465437263	4096.000000	-1	-1	OUT OF MEMORY (false)	1005.16497	1005.0365309659392	4096.000000	-1	-1	false	0.436302	0.4436691664159298	38.985728	-1	-1	false	0.429281	0.4372427873313427	38.969344	-1	-1
triangle-tireworld_33.yml	OUT OF MEMORY (false)	550.045507	549.875272480771	4096.000000	-1	-1	OUT OF MEMORY (false)	1467.875051	1467.7312031816691	4096.000000	-1	-1	false	0.439513	0.45148553885519505	39.116800	-1	-1	false	0.419185	0.4268770534545183	38.993920	-1	-1
triangle-tireworld_34.yml	OUT OF MEMORY (false)	401.112537	400.93831984885037	4096.000000	-1	-1	OUT OF MEMORY (false)	1295.349162	1295.2488515116274	4096.000000	-1	-1	false	0.428306	0.4688084628432989	38.998016	-1	-1	false	0.449355	0.4573479872196913	38.993920	-1	-1
triangle-tireworld_35.yml	OUT OF MEMORY (false)	451.819788	451.6273178998381	4096.000000	-1	-1	OUT OF MEMORY (false)	629.966155	629.8102617897093	4096.000000	-1	-1	false	0.439908	0.46238991990685463	38.973440	-1	-1	false	0.441148	0.45067303627729416	38.989824	-1	-1
triangle-tireworld_36.yml	OUT OF MEMORY (false)	364.700236	364.4867344200611	4096.000000	-1	-1	OUT OF MEMORY (false)	559.079895	558.8886030875146	4096.000000	-1	-1	false	0.434108	0.4427713602781296	39.014400	-1	-1	false	0.44801	0.45461732521653175	38.993920	-1	-1
triangle-tireworld_37.yml	OUT OF MEMORY (false)	411.968639	411.7729778550565	4096.000000	-1	-1	OUT OF MEMORY (false)	625.109117	624.9163114279509	4096.000000	-1	-1	false	0.422528	0.42944419384002686	39.010304	-1	-1	false	0.446662	0.4545096233487129	38.965248	-1	-1
triangle-tireworld_38.yml	OUT OF MEMORY (false)	317.708919	317.52969062142074	4096.000000	-1	-1	OUT OF MEMORY (false)	480.763547	480.58049023523927	4096.000000	-1	-1	false	0.438663	0.4453847408294678	38.998016	-1	-1	false	0.450929	0.4571351073682308	38.957056	-1	-1
triangle-tireworld_39.yml	OUT OF MEMORY (false)	340.548417	340.33701497130096	4096.000000	-1	-1	OUT OF MEMORY (false)	417.705952	417.50072232447565	4096.000000	-1	-1	false	0.443908	0.45139797963202	39.124992	-1	-1	false	0.440067	0.44793734699487686	38.965248	-1	-1
triangle-tireworld_40.yml	OUT OF MEMORY (false)	385.017285	384.7499155309051	4096.000000	-1	-1	OUT OF MEMORY (false)	391.555479	391.28189174830914	4096.000000	-1	-1	false	0.445598	0.45334731601178646	39.002112	-1	-1	false	0.437025	0.44451081939041615	38.973440	-1	-1
zenotravel_01.yml	false	0.670481	0.6796475276350975	50.098176	0.2011346910148859	-1	false	0.615695	0.6241172775626183	50.085888	0.1973528079688549	-1	false	0.434949	0.44426841102540493	39.002112	-1	-1	false	0.427754	0.43837680853903294	38.981632	-1	-1
zenotravel_02.yml	true	1853.695904	1853.7777212094516	366.084096	1853.3093635570258	17	true	1033.805428	1033.876597745344	163.966976	1033.4353702645749	17	false	0.425688	0.46537281572818756	39.137280	-1	-1	false	0.444001	0.47768579982221127	38.998016	-1	-1
zenotravel_03.yml	true	3396.176791	3396.3333448078483	435.605504	3395.872165987268	17	true	2386.915252	2387.026903588325	191.361024	2386.6011475417763	17	false	0.432306	0.4485952276736498	38.957056	-1	-1	false	0.448104	0.4831527881324291	38.998016	-1	-1
zenotravel_04.yml	true	113.376575	113.39243807829916	327.077888	112.91897501982749	13	true	106.587929	106.60433953814209	151.584768	106.1338773611933	13	false	0.446807	0.45574862882494926	39.002112	-1	-1	false	0.449521	0.4706967640668154	38.965248	-1	-1
zenotravel_05.yml	true	416.916565	416.9427961483598	475.500544	416.5040818490088	15	true	232.871217	232.89307746104896	211.136512	232.47059260122478	15	false	0.449928	0.45646551437675953	38.993920	-1	-1	false	0.450786	0.45788145065307617	39.026688	-1	-1
zenotravel_06.yml	false	14397.311624	14401.485614171252	1232.367616	14400.944023519754	-1	TIMEOUT (false)	14400.453483	14401.475351974368	479.883264	14400.941087584943	-1	false	0.450984	0.4577945005148649	39.141376	-1	-1	false	0.451571	0.45896300859749317	39.006208	-1	-1
zenotravel_07.yml	TIMEOUT (false)	14400.478943	14401.00341475755	1387.208704	-1	-1	TIMEOUT (false)	14400.456958	14401.00368573144	548.294656	-1	-1	false	0.441382	0.4486090000718832	38.981632	-1	-1	false	0.441408	0.4486211445182562	38.998016	-1	-1
zenotravel_08.yml	TIMEOUT (false)	14400.709279	14401.76908476837	1396.396032	14401.249783348292	-1	TIMEOUT (false)	14400.40241	14401.004012048244	610.824192	-1	-1	false	0.443779	0.4526406731456518	38.981632	-1	-1	false	0.442612	0.4508649967610836	39.002112	-1	-1
zenotravel_09.yml	TIMEOUT (false)	14400.469711	14401.003381803632	1739.739136	-1	-1	TIMEOUT (false)	14400.446728	14401.003377348185	677.957632	-1	-1	false	0.443138	0.45113956555724144	39.149568	-1	-1	false	0.433517	0.4427432641386986	38.969344	-1	-1
zenotravel_10.yml	TIMEOUT (false)	14400.484107	14401.004850249738	1733.992448	-1	-1	TIMEOUT (false)	14400.463981	14401.004632763565	1009.676288	-1	-1	false	0.442639	0.48481656052172184	38.977536	-1	-1	false	0.444754	0.4519793316721916	39.006208	-1	-1
zenotravel_11.yml	OUT OF MEMORY (false)	4928.573025	4928.552850564942	4096.000000	-1	-1	TIMEOUT (false)	14400.551052	14401.0033401791	1790.013440	-1	-1	false	0.432034	0.44445269741117954	39.002112	-1	-1	false	0.427573	0.4362096805125475	38.965248	-1	-1
zenotravel_12.yml	OUT OF MEMORY (false)	1898.728493	1898.6350487042218	4096.000000	-1	-1	TIMEOUT (false)	14400.17962	14401.00374610722	2036.576256	-1	-1	false	0.42597	0.4337111432105303	38.965248	-1	-1	false	0.45894	0.47323328256607056	38.993920	-1	-1
zenotravel_13.yml	OUT OF MEMORY (false)	1729.468805	1729.3330815006047	4096.000000	-1	-1	TIMEOUT (false)	14401.166572	14405.188289873302	2124.939264	-1	-1	false	0.447483	0.4542021472007036	38.985728	-1	-1	false	0.434481	0.4404016900807619	39.006208	-1	-1
zenotravel_14.yml	OUT OF MEMORY (false)	1068.234536	1068.0849142670631	4096.000000	-1	-1	TIMEOUT (false)	14400.418963	14401.00424733758	2305.982464	-1	-1	false	0.435746	0.4431909192353487	39.051264	-1	-1	false	0.418653	0.42580882646143436	39.018496	-1	-1
zenotravel_15.yml	OUT OF MEMORY (false)	1293.402713	1293.2325758952647	4096.000000	-1	-1	TIMEOUT (false)	14401.235025	14402.545469677076	2534.817792	-1	-1	false	0.424791	0.43142398074269295	38.973440	-1	-1	false	0.418336	0.42592903412878513	39.002112	-1	-1
